,20170607,20170608,20170609,20170612,20170613,20170614,20170615,20170616,20170619,20170620,20170621,20170622,20170623,20170626,20170627,20170628,20170629,20170630,20170703,20170704,20170705,20170706,20170707,20170711,20170712,20170713,20170714,20170718,20170719,20170720,20170721,20170724,20170725,20170726,20170727,20170728,20170731,20170801,20170802,20170803,20170804,20170808,20170810,20170811,20170814,20170815,20170816,20170817,20170818,20170821,20170822,20170823,20170824,20170825,20170829,20170830,20170831,20170901,20170904,20170905,20170906,20170907,20170908,20170911,20170912,20170913,20170914,20170915,20170918,20170919,20170920,20170921,20170922,20170925,20170926,20170927,20170928,20170929,20171002,20171003,20171004,20171005,20171006,20171009,20171010,20171011,20171012,20171013,20171016,20171017,20171018,20171019,20171020,20171023,20171024,20171025,20171026,20171027,20171030,20171031,20171101,20171102,20171103,20171106,20171107,20171108,20171109,20171110,20171113,20171114,20171115,20171116,20171117,20171120,20171121,20171122,20171123,20171124,20171127,20171128,20171129,20171130,20171201,20171204,20171205,20171206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARARGE03H413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0229751927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0234487392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0234487418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0234487426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0238315672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0238339433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0243273791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0244725328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0245138950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0246198037,2.2726095,2.271457,2.271071,2.270684,2.2702965,2.269908,2.2687375,2.2683455,2.2678695,2.2673925,2.2669145,2.265473,2.2649905,2.264507,2.264022,2.2635365,2.262072,1.9993645,1.9985165,1.997666,1.9968135,1.9942425,1.993381,1.8601705,1.8591215,1.8559585,1.854898,1.919086,1.918109,1.981977,1.981084,1.9801885,2.0469595,2.0461545,2.044538,2.042913,2.0420965,2.0420965,2.0412785,2.038812,2.037985,2.036325,2.032978,2.0321355,2.031291,2.030444,2.0295945,2.0270325,2.0261745,2.02588279542,2.02430096013,2.02325852748,2.02101419021,2.02011539533,2.01946396824,2.0188858503,2.01635870762,2.0160947648,2.01520420074,2.01385830102,2.01346771512,2.01062575497,2.01004590462,2.00918382817,2.00765699368,2.00708885245,2.00394794178,2.00311849191,2.00262210236,2.00145713356,2.00063417861,1.99769533817,1.99594231104,1.99560994708,1.99420444007,1.99296809198,1.99014824283,1.98923241348,1.98850168906,1.98751146848,1.98634186437,1.98327243728,1.98214099591,1.98104192113,1.9800599736,1.97904448713,1.97661180724,1.97538086043,1.97470429862,1.97346665079,1.9734952411,1.97021256055,1.96911446149,1.96803193928,1.96734598608,1.96621692475,1.96285763113,1.96312304986,1.88393606635,1.88222272842,1.88101597535,1.87757608004,1.87706343947,1.87507564394,1.87574917552,1.87442014118,1.87155737366,1.86983838454,1.8694953581,1.8679421068,1.86791996208,1.86251847253,1.86112726218,1.86053306089,1.8586628048,1.85723700172,1.85351176407,1.85241859164,1.84941562979,1.85014417203,1.84866886016,1.8454943194,1.8442284199,1.84227853207,1.84131776938,1.8399906252
CH0246199050,2.8278045,2.826666,2.8262855,2.8259055,2.825525,2.825144,2.824,2.823618,2.823176,2.822734,2.8222915,2.820962,2.820518,2.820074,2.819629,2.819185,2.817848,2.8440035,2.8435705,2.843137,2.842703,2.895168,2.8947605,2.840094,2.839658,2.8383485,2.837911,2.7831605,2.7826955,2.7812975,2.7808305,2.7803635,2.807052,2.806598,2.751622,2.7506565,2.7501735,2.7501735,2.7496895,2.748237,2.7477515,2.74678,2.6905435,2.690028,2.6895115,2.688995,2.688478,2.6869255,2.6864065,2.68549211395,2.68507526573,2.68450189062,2.68294436878,2.68243058341,2.68185228773,2.6814296909,2.67977847816,2.67941797164,2.67889279206,2.67825834345,2.67782889992,2.67627280079,2.67578387408,2.67543537707,2.67490474999,2.67424103187,2.67262682124,2.67219701913,2.67130655782,2.67099411194,2.67093619696,2.66937219169,2.66884751325,2.66832310947,2.66795292265,2.66736915307,2.66562719267,2.66511977294,2.66478207052,2.66405185015,2.66350975106,2.66186481128,2.59131151003,2.59097797148,2.5902721857,2.5897077168,2.5879192159,2.58735177442,2.58693126581,2.58628319266,2.58572875563,2.5839877925,2.58338714706,2.58282838763,2.58182506493,2.58110777932,2.57936488321,2.57926555037,2.59280879978,2.5926897164,2.59215755703,2.59057032026,2.59021572954,2.58963551467,2.58920087868,2.58859114536,2.58684780795,2.58605745615,2.58542963645,2.58486999098,2.58436072099,2.58251806308,2.58201587222,2.58164728417,2.58102047258,2.58036792495,2.57854787949,2.57806257198,2.5774718136,2.57684364042,2.5763459169,2.57444497179,2.57386236531,2.57329346623,2.57263233537,2.57210360025
CH0247904557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0248531110,2.8414855,2.834467,2.8321175,2.829763,2.827403,2.825038,2.8179135,2.8155275,2.9210665,3.027214,3.025053,3.12783,3.1257725,3.123711,3.121645,3.1195745,3.113336,3.111248,3.109155,3.107058,3.1049555,3.0986225,3.0965015,3.0922475,3.090113,3.0836815,3.0815285,3.0772075,3.0750405,3.0685085,3.0663215,3.0641295,3.061933,3.059731,3.0553125,3.0508745,3.0486475,3.0486475,3.0464155,3.0396895,3.0374375,3.0909135,3.256919,3.25491,3.2528965,3.2508785,3.2488565,3.242761,3.2407195,3.24029417781,3.2382252113,3.23637430235,3.23009148684,3.22748644687,3.22572420357,3.2232507805,3.21709822444,3.21457547255,3.2124361076,3.21070337437,3.2087346701,3.20229342304,3.20012001188,3.19775613076,3.19489766778,3.1925388344,3.18588094056,3.18354575115,3.18119705352,3.17908398818,3.17692158376,3.17029885171,3.16759693876,3.16566856444,3.16354172271,3.16135083816,3.15458808332,3.1522323277,3.15006362317,3.14779036504,3.14554481623,3.13849487052,3.13620143285,3.13402198614,3.1317057086,3.12992350181,3.12297762918,3.12074652504,3.11832202087,3.11605094536,3.1136122946,3.10652340165,3.10416056229,3.10152981573,3.09908681311,3.0971457065,3.08923435441,3.0895638457,3.08762226711,3.08447612144,3.08187772139,3.07389320556,3.07120995492,3.07087087676,3.06868074804,3.06668642783,3.05808929569,3.05514579843,3.05181606959,3.04911747559,3.04633061969,3.03784089799,3.03500118163,3.03176710064,3.02903741809,3.02631855483,3.01783745063,3.01487371416,3.01240760517,3.0094196972,3.00629834939,2.99742651184,2.99430925075,2.99150862469,2.98862845176,2.98557026192
CH0254281634,0.7492525,0.748433,0.748159,0.747884,0.7476085,0.7473325,0.746501,0.746223,0.745944,0.745664,0.7453845,0.7445405,0.744258,0.7439745,0.7436905,0.743406,0.742549,0.742262,0.7419745,0.7416865,0.741398,0.740528,0.7402365,0.739652,0.7393585,0.7384745,0.738179,0.7375855,0.7372875,0.73639,0.7360895,0.7357885,0.7354865,0.735184,0.734577,0.733967,0.733661,0.733661,0.7333545,0.7324305,0.732121,,,,,,,,,,0.73336601082,,0.732113078541,,,0.731091644839,,0.72981824573,,0.728874535623,0.728552458694,0.727581338917,0.72733190381,0.7270057221,0.726602428099,0.726198269836,0.725056072867,0.724493613052,0.724083552324,0.72367250912,0.723260479254,0.722175461962,,,,,,,,0.718524000017,,,0.716864510729,0.716110815818,0.715758671422,,,,0.71419983469,,,,,0.711186528266,0.711152511951,0.710706279918,0.709523297333,0.709606499136,,,,,0.707343524271,0.70696973765,0.706341434199,0.706386590981,0.705337324167,0.705041931696,0.704661179402,0.704279627526,0.703897162422,0.702743027006,0.702099743916,,0.699586969391,0.699194213103,0.699408303858,0.699274955707,0.698792584542,0.698395448179,0.698085897366,0.696799111018,0.696221072027,,0.695590844954,0.695185672626
CH0255893023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0280565562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0282018974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
